time,ppg
1710812510307,2052803
1710812510346,2050665
1710812510386,2050441
1710812510426,2053759
1710812510466,2055979
1710812510507,2057130
1710812510547,2057698
1710812510587,2058217
1710812510627,2059251
1710812510667,2060690
1710812510708,2062546
1710812510747,2064733
1710812510787,2066965
1710812510827,2069285
1710812510867,2071870
1710812510908,2073285
1710812510947,2070977
1710812510987,2067070
1710812511028,2064280
1710812511068,2063226
1710812511109,2063851
1710812511148,2065729
1710812511188,2067678
1710812511228,2068945
1710812511268,2069516
1710812511309,2069895
1710812511348,2070400
1710812511388,2071575
1710812511428,2073115
1710812511469,2075002
1710812511509,2076963
1710812511549,2079093
1710812511589,2081207
1710812511629,2080314
1710812511669,2075761
1710812511710,2071236
1710812511749,2068132
1710812511789,2067256
1710812511830,2067590
1710812511869,2069121
1710812511910,2070125
1710812511950,2070107
1710812511990,2069746
1710812512030,2069321
1710812512070,2069527
1710812512111,2070411
1710812512150,2071660
1710812512190,2073177
1710812512230,2074904
1710812512270,2076733
1710812512311,2077142
1710812512351,2072474
1710812512391,2066276
1710812512431,2061176
1710812512471,2058368
1710812512512,2057449
1710812512551,2057898
1710812512591,2058535
1710812512631,2058254
1710812512672,2057092
1710812512712,2056061
1710812512752,2055483
1710812512792,2055760
1710812512832,2056513
1710812512872,2057655
1710812512913,2059170
1710812512952,2060667
1710812512993,2062277
1710812513033,2061259
1710812513073,2054641
1710812513114,2047200
1710812513153,2041583
1710812513193,2038566
1710812513233,2037252
1710812513274,2037372
1710812513314,2037280
1710812513354,2036487
1710812513394,2034898
1710812513434,2033604
1710812513474,2033186
1710812513515,2033455
1710812513554,2034565
1710812513594,2036036
1710812513635,2037545
1710812513675,2039345
1710812513716,2041013
1710812513755,2042647
1710812513795,2039722
1710812513835,2032249
1710812513875,2024729
1710812513916,2019782
1710812513955,2017207
1710812513996,2016108
1710812514036,2016136
1710812514076,2016008
1710812514117,2014955
1710812514156,2013476
1710812514196,2012539
1710812514236,2012647
1710812514276,2013513
1710812514317,2014854
1710812514357,2016659
1710812514397,2018573
1710812514437,2020739
1710812514477,2022829
1710812514518,2024895
1710812514558,2027091
1710812514598,2028823
1710812514638,2025124
1710812514678,2018450
1710812514719,2012564
1710812514758,2009287
1710812514798,2007938
1710812514838,2007881
1710812514878,2008548
1710812514919,2008778
1710812514959,2008136
1710812514999,2007537
1710812515039,2007400
1710812515079,2008001
1710812515120,2009665
1710812515159,2011581
1710812515200,2013681
1710812515240,2016128
1710812515280,2018544
1710812515321,2020829
1710812515360,2023345
1710812515400,2025741
1710812515441,2028338
1710812515481,2029096
1710812515521,2025174
1710812515561,2019779
1710812515601,2016355
1710812515641,2015126
1710812515681,2015413
1710812515722,2016770
1710812515761,2018085
1710812515802,2018609
1710812515842,2018596
1710812515882,2018593
1710812515923,2019375
1710812515962,2020971
1710812516002,2022985
1710812516042,2025295
1710812516082,2027734
1710812516123,2030289
1710812516163,2032754
1710812516203,2035318
1710812516243,2037895
1710812516283,2040613
1710812516324,2043228
1710812516364,2042937
1710812516404,2039334
1710812516444,2035381
1710812516484,2033597
1710812516525,2033670
1710812516564,2034884
1710812516604,2036989
1710812516645,2038518
1710812516685,2039331
1710812516725,2039559
1710812516765,2040147
1710812516805,2041363
1710812516845,2043226
1710812516885,2045372
1710812516926,2047639
1710812516965,2050238
1710812517005,2052693
1710812517045,2055159
1710812517085,2057645
1710812517126,2060146
1710812517166,2062692
1710812517206,2063977
1710812517246,2061662
1710812517286,2058401
1710812517327,2056417
1710812517366,2056248
1710812517406,2057615
1710812517446,2059744
1710812517487,2061658
1710812517527,2063014
1710812517567,2063768
1710812517607,2064530
1710812517647,2065513
1710812517687,2067164
1710812517728,2069170
1710812517767,2071336
1710812517807,2073830
1710812517847,2076186
1710812517887,2078558
1710812517928,2080873
1710812517968,2083503
1710812518008,2085701
1710812518048,2085994
1710812518088,2083732
1710812518129,2081094
1710812518168,2080117
1710812518208,2080570
1710812518248,2082235
1710812518289,2084442
1710812518329,2086539
1710812518369,2087545
1710812518409,2088461
1710812518449,2089186
1710812518489,2090219
1710812518530,2091808
1710812518569,2093631
1710812518609,2095838
1710812518649,2097972
1710812518690,2100180
1710812518730,2102220
1710812518770,2104595
1710812518810,2105795
1710812518850,2104008
1710812518890,2100982
1710812518931,2098648
1710812518970,2097885
1710812519010,2098537
1710812519051,2100261
1710812519091,2102172
1710812519131,2103447
1710812519171,2104081
1710812519211,2104618
1710812519251,2105059
1710812519291,2106113
1710812519332,2107340
1710812519371,2109093
1710812519412,2110834
1710812519452,2112723
1710812519492,2114603
1710812519533,2116414
1710812519572,2116198
1710812519612,2112820
1710812519652,2108540
1710812519692,2105747
1710812519733,2104677
1710812519773,2105097
1710812519813,2106476
1710812519853,2107581
1710812519893,2107995
1710812519934,2107713
1710812519973,2107403
1710812520013,2107517
1710812520054,2108052
1710812520094,2109115
1710812520135,2110404
1710812520174,2111683
1710812520214,2113215
1710812520254,2114772
1710812520294,2113827
1710812520335,2108828
1710812520375,2103040
1710812520415,2098794
1710812520455,2096828
1710812520495,2096259
1710812520536,2096727
1710812520575,2097255
1710812520615,2096889
1710812520655,2095726
1710812520696,2094746
1710812520737,2094340
1710812520776,2094500
1710812520816,2095330
1710812520856,2096437
1710812520896,2097602
1710812520937,2098806
1710812520977,2100161
1710812521017,2098918
1710812521057,2092391
1710812521097,2084489
1710812521138,2078460
1710812521177,2074886
1710812521217,2073157
1710812521257,2072640
1710812521297,2072423
1710812521339,2071264
1710812521378,2069273
1710812521418,2067518
1710812521458,2066572
1710812521498,2066395
1710812521539,2066971
1710812521579,2067840
1710812521619,2068820
1710812521659,2070111
1710812521699,2071445
1710812521740,2072484
1710812521779,2068395
1710812521820,2060425
1710812521860,2052493
1710812521900,2047349
1710812521941,2044589
1710812521980,2043551
1710812522020,2043355
1710812522060,2042803
1710812522100,2041432
1710812522141,2039643
1710812522181,2038544
1710812522221,2038178
1710812522261,2038790
1710812522301,2039837
1710812522342,2041234
1710812522381,2042797
1710812522422,2044419
1710812522462,2046205
1710812522502,2047921
1710812522543,2048465
1710812522582,2043519
1710812522622,2036078
1710812522663,2029918
1710812522702,2026751
1710812522743,2025641
1710812522783,2026124
1710812522823,2026017
1710812522863,2024933
1710812522903,2024077
1710812522944,2023772
1710812522983,2024221
1710812523023,2025481
1710812523063,2027201
1710812523103,2029213
1710812523144,2031274
1710812523184,2033462
1710812523224,2035703
1710812523264,2038032
1710812523304,2040264
1710812523345,2038456
1710812523384,2032934
1710812523424,2027514
1710812523464,2024403
1710812523504,2023589
1710812523545,2024345
1710812523585,2025749
1710812523625,2026781
1710812523665,2026873
1710812523705,2026380
1710812523746,2026620
1710812523785,2027460
1710812523825,2028901
1710812523865,2030924
1710812523905,2033137
1710812523946,2035594
1710812523986,2038032
1710812524026,2040684
1710812524066,2043187
1710812524106,2045667
1710812524147,2046013
1710812524186,2042204
1710812524226,2037623
1710812524266,2034952
1710812524306,2034239
1710812524347,2035302
1710812524387,2037292
1710812524427,2038889
1710812524467,2040020
1710812524507,2040201
1710812524548,2040568
1710812524587,2041539
1710812524627,2043126
1710812524668,2045197
1710812524708,2047507
1710812524748,2050106
1710812524788,2052658
1710812524828,2055265
1710812524868,2057719
1710812524908,2060388
1710812524949,2061286
1710812524988,2058355
1710812525028,2054883
1710812525069,2052781
