time,ecg
1710812479851,-417
1710812479859,-345
1710812479865,-36
1710812479873,-12
1710812479881,-24
1710812479889,61
1710812479897,56
1710812479905,26
1710812479913,53
1710812479920,61
1710812479928,44
1710812479936,58
1710812479943,78
1710812479951,73
1710812479959,71
1710812479966,80
1710812479974,88
1710812479982,90
1710812479989,100
1710812479997,110
1710812480005,120
1710812480012,127
1710812480020,132
1710812480028,144
1710812480035,152
1710812480043,149
1710812480051,149
1710812480057,152
1710812480065,142
1710812480073,127
1710812480081,110
1710812480089,90
1710812480097,71
1710812480104,56
1710812480112,36
1710812480120,14
1710812480127,0
1710812480135,-12
1710812480143,-14
1710812480150,-12
1710812480158,-14
1710812480166,-14
1710812480173,-9
1710812480181,-7
1710812480189,-4
1710812480196,-7
1710812480204,-2
1710812480212,4
1710812480220,7
1710812480227,0
1710812480235,0
1710812480243,4
1710812480249,9
1710812480257,14
1710812480265,19
1710812480273,19
1710812480281,19
1710812480289,22
1710812480296,24
1710812480304,24
1710812480312,22
1710812480319,24
1710812480327,24
1710812480335,19
1710812480342,19
1710812480350,24
1710812480358,29
1710812480365,26
1710812480373,26
1710812480381,26
1710812480388,29
1710812480396,31
1710812480404,29
1710812480411,24
1710812480419,26
1710812480427,34
1710812480433,31
1710812480441,22
1710812480449,22
1710812480457,29
1710812480465,36
1710812480473,51
1710812480481,63
1710812480488,73
1710812480496,73
1710812480504,41
1710812480511,14
1710812480519,26
1710812480527,41
1710812480534,34
1710812480542,29
1710812480550,19
1710812480557,14
1710812480565,36
1710812480573,115
1710812480580,301
1710812480588,556
1710812480596,650
1710812480603,333
1710812480611,-223
1710812480619,-402
1710812480625,-125
1710812480633,-2
1710812480641,-71
1710812480649,-9
1710812480657,49
1710812480665,14
1710812480672,14
1710812480680,44
1710812480688,44
1710812480695,44
1710812480703,56
1710812480711,61
1710812480718,63
1710812480726,66
1710812480734,63
1710812480742,58
1710812480749,71
1710812480757,88
1710812480765,88
1710812480772,80
1710812480780,93
1710812480788,115
1710812480795,122
1710812480803,127
1710812480811,137
1710812480817,142
1710812480825,137
1710812480833,127
1710812480841,117
1710812480849,110
1710812480857,90
1710812480864,61
1710812480872,39
1710812480880,31
1710812480887,14
1710812480895,-4
1710812480903,-12
1710812480910,-22
1710812480918,-34
1710812480926,-34
1710812480933,-24
1710812480941,-19
1710812480949,-17
1710812480956,-9
1710812480964,2
1710812480972,4
1710812480979,4
1710812480987,12
1710812480995,19
1710812481003,26
1710812481009,31
1710812481017,36
1710812481025,34
1710812481033,34
1710812481041,41
1710812481049,44
1710812481056,26
1710812481064,12
1710812481072,19
1710812481079,24
1710812481087,22
1710812481095,14
1710812481102,7
1710812481110,14
1710812481118,26
1710812481125,29
1710812481133,31
1710812481141,39
1710812481148,39
1710812481156,29
1710812481164,26
1710812481171,41
1710812481179,49
1710812481187,51
1710812481193,71
1710812481201,93
1710812481209,93
1710812481217,78
1710812481225,53
1710812481233,44
1710812481240,51
1710812481248,56
1710812481256,58
1710812481263,61
1710812481271,56
1710812481279,51
1710812481286,68
1710812481294,149
1710812481302,341
1710812481310,598
1710812481317,691
1710812481325,363
1710812481333,-206
1710812481340,-370
1710812481348,-83
1710812481356,29
1710812481363,-39
1710812481371,29
1710812481379,88
1710812481385,49
1710812481393,53
1710812481401,83
1710812481409,78
1710812481417,80
1710812481425,93
1710812481432,93
1710812481440,93
1710812481448,105
1710812481455,110
1710812481463,105
1710812481471,115
1710812481478,127
1710812481486,134
1710812481494,147
1710812481501,161
1710812481509,169
1710812481517,176
1710812481524,188
1710812481532,191
1710812481540,184
1710812481547,176
1710812481555,164
1710812481563,144
1710812481569,130
1710812481577,112
1710812481585,88
1710812481593,66
1710812481601,51
1710812481609,39
1710812481617,34
1710812481624,26
1710812481632,17
1710812481640,17
1710812481647,19
1710812481655,19
1710812481663,24
1710812481670,24
1710812481678,29
1710812481686,41
1710812481693,44
1710812481701,44
1710812481709,51
1710812481716,56
1710812481724,53
1710812481732,53
1710812481739,56
1710812481747,58
1710812481755,61
1710812481761,61
1710812481769,61
1710812481777,63
1710812481785,61
1710812481793,58
1710812481801,63
1710812481808,68
1710812481816,61
1710812481824,61
1710812481831,63
1710812481839,61
1710812481847,56
1710812481855,56
1710812481862,66
1710812481870,68
1710812481878,56
1710812481885,49
1710812481893,53
1710812481901,51
1710812481908,49
1710812481916,61
1710812481924,80
1710812481931,80
1710812481939,61
1710812481947,41
1710812481953,41
1710812481961,51
1710812481969,58
1710812481977,58
1710812481985,61
1710812481993,58
1710812482000,56
1710812482008,93
1710812482016,211
1710812482023,446
1710812482031,696
1710812482039,667
1710812482046,186
1710812482054,-363
1710812482062,-363
1710812482069,-51
1710812482077,14
1710812482085,-12
1710812482092,63
1710812482100,80
1710812482108,53
1710812482115,71
1710812482123,88
1710812482131,85
1710812482139,88
1710812482145,95
1710812482153,100
1710812482161,105
1710812482169,112
1710812482177,117
1710812482185,122
1710812482192,134
1710812482200,142
1710812482208,139
1710812482215,144
1710812482223,161
1710812482231,174
1710812482238,181
1710812482246,188
1710812482254,196
1710812482261,198
1710812482269,193
1710812482277,188
1710812482284,176
1710812482292,157
1710812482300,132
1710812482307,110
1710812482315,93
1710812482323,71
1710812482329,53
1710812482337,49
1710812482345,41
1710812482353,31
1710812482361,29
1710812482369,34
1710812482376,31
1710812482384,24
1710812482392,22
1710812482400,34
1710812482407,41
1710812482415,41
1710812482423,41
1710812482430,51
1710812482438,58
1710812482446,49
1710812482453,41
1710812482461,53
1710812482469,61
1710812482476,58
1710812482484,61
1710812482492,68
1710812482499,68
1710812482507,66
1710812482515,68
1710812482521,73
1710812482529,68
1710812482537,58
1710812482545,53
1710812482553,58
1710812482561,56
1710812482568,49
1710812482576,49
1710812482584,51
1710812482591,51
1710812482599,51
1710812482607,58
1710812482614,68
1710812482622,80
1710812482630,93
1710812482637,100
1710812482645,93
1710812482653,63
1710812482661,51
1710812482668,63
1710812482676,71
1710812482684,71
1710812482691,76
1710812482699,80
1710812482707,80
1710812482713,88
1710812482721,161
1710812482729,372
1710812482737,669
1710812482745,777
1710812482753,422
1710812482760,-208
1710812482768,-439
1710812482776,-144
1710812482783,41
1710812482791,12
1710812482799,56
1710812482806,95
1710812482814,71
1710812482822,80
1710812482829,110
1710812482837,105
1710812482845,105
1710812482852,117
1710812482860,125
1710812482868,127
1710812482875,130
1710812482883,132
1710812482891,134
1710812482897,134
1710812482905,142
1710812482913,157
1710812482921,166
1710812482929,174
1710812482937,186
1710812482944,201
1710812482952,211
1710812482960,218
1710812482968,223
1710812482975,220
1710812482983,213
1710812482991,201
1710812482998,186
1710812483006,164
1710812483014,132
1710812483021,100
1710812483029,80
1710812483037,66
1710812483044,51
1710812483052,46
1710812483060,44
1710812483067,36
1710812483075,24
1710812483083,26
1710812483089,39
1710812483097,44
1710812483105,44
1710812483113,46
1710812483121,51
1710812483129,53
1710812483136,61
1710812483144,68
1710812483152,73
1710812483159,78
1710812483167,80
1710812483175,80
1710812483182,83
1710812483190,83
1710812483198,83
1710812483205,83
1710812483213,85
1710812483221,88
1710812483228,85
1710812483236,85
1710812483244,88
1710812483252,85
1710812483259,80
1710812483267,78
1710812483275,80
1710812483281,80
1710812483289,83
1710812483297,90
1710812483305,90
1710812483313,85
1710812483321,85
1710812483328,93
1710812483336,107
1710812483344,120
1710812483351,125
1710812483359,122
1710812483367,103
1710812483374,68
1710812483382,58
1710812483390,73
1710812483397,80
1710812483405,76
1710812483413,78
1710812483420,80
1710812483428,78
1710812483436,95
1710812483443,191
1710812483451,429
1710812483459,714
1710812483465,736
1710812483473,272
1710812483481,-326
1710812483489,-397
1710812483497,-68
1710812483505,34
1710812483513,4
1710812483520,71
1710812483528,93
1710812483536,66
1710812483543,85
1710812483551,100
1710812483559,90
1710812483566,93
1710812483574,98
1710812483582,93
1710812483589,93
1710812483597,103
1710812483605,110
1710812483612,112
1710812483620,117
1710812483628,130
1710812483635,144
1710812483643,149
1710812483651,157
1710812483657,169
1710812483665,181
1710812483673,191
1710812483681,201
1710812483689,208
1710812483697,206
1710812483704,198
1710812483712,186
1710812483720,169
1710812483727,144
1710812483735,115
1710812483743,90
1710812483750,76
1710812483758,58
1710812483766,44
1710812483774,39
1710812483781,39
1710812483789,39
1710812483797,34
1710812483804,31
1710812483812,39
1710812483820,46
1710812483827,53
1710812483835,58
1710812483843,68
1710812483849,76
1710812483857,76
1710812483865,73
1710812483873,80
1710812483881,88
1710812483889,88
1710812483896,90
1710812483904,95
1710812483912,93
1710812483919,93
1710812483927,95
1710812483935,98
1710812483942,95
1710812483950,88
1710812483958,85
1710812483965,85
1710812483973,78
1710812483981,68
1710812483988,73
1710812483996,80
1710812484004,78
1710812484011,76
1710812484019,80
1710812484027,83
1710812484033,83
1710812484041,85
1710812484049,85
1710812484057,83
1710812484065,80
1710812484073,78
1710812484081,80
1710812484088,95
1710812484096,100
1710812484104,95
1710812484111,80
1710812484119,49
1710812484127,34
1710812484134,49
1710812484142,56
1710812484150,49
1710812484157,46
1710812484165,46
1710812484173,51
1710812484180,78
1710812484188,184
1710812484196,429
1710812484203,706
1710812484211,694
1710812484219,196
1710812484225,-385
1710812484233,-395
1710812484241,-58
1710812484249,22
1710812484257,-4
1710812484265,68
1710812484272,85
1710812484280,56
1710812484288,76
1710812484295,95
1710812484303,93
1710812484311,95
1710812484318,107
1710812484326,110
1710812484334,107
1710812484342,110
1710812484349,115
1710812484357,117
1710812484365,122
1710812484372,127
1710812484380,144
1710812484388,157
1710812484395,164
1710812484403,176
1710812484411,193
1710812484417,201
1710812484425,206
1710812484433,208
1710812484441,208
1710812484449,198
1710812484457,184
1710812484464,166
1710812484472,142
1710812484480,112
1710812484487,88
1710812484495,71
1710812484503,56
1710812484510,41
1710812484518,29
1710812484526,24
1710812484533,29
1710812484541,31
1710812484549,31
1710812484556,36
1710812484564,49
1710812484572,53
1710812484579,51
1710812484587,53
1710812484595,58
1710812484601,58
1710812484609,58
1710812484617,66
1710812484625,73
1710812484633,73
1710812484641,73
1710812484649,76
1710812484656,78
1710812484664,71
1710812484672,61
1710812484679,61
1710812484687,61
1710812484695,53
1710812484702,49
1710812484710,56
1710812484718,58
1710812484725,53
1710812484733,49
1710812484741,51
1710812484748,56
1710812484756,56
1710812484764,58
1710812484771,63
1710812484779,66
1710812484787,63
1710812484793,66
1710812484801,71
1710812484809,71
1710812484817,66
1710812484825,68
1710812484833,78
1710812484840,83
1710812484848,85
1710812484856,95
1710812484863,98
1710812484871,68
1710812484879,31
1710812484887,36
1710812484894,56
1710812484902,58
1710812484910,53
1710812484917,56
1710812484925,58
1710812484933,66
1710812484940,120
1710812484948,287
1710812484956,564
1710812484963,743
1710812484971,510
1710812484979,-105
1710812484985,-468
1710812484993,-230
1710812485001,22
1710812485009,-2
1710812485017,22
1710812485025,85
1710812485032,66
1710812485040,56
1710812485048,85
1710812485055,88
1710812485063,85
1710812485071,98
1710812485078,103
1710812485086,95
1710812485094,98
1710812485101,105
1710812485109,107
1710812485117,107
1710812485124,117
1710812485132,132
1710812485140,139
1710812485147,147
1710812485155,159
1710812485163,171
1710812485171,179
1710812485177,186
1710812485185,196
1710812485193,196
1710812485201,186
1710812485209,174
1710812485217,161
1710812485224,142
1710812485232,110
1710812485240,76
1710812485247,51
1710812485255,39
1710812485263,26
1710812485270,12
1710812485278,9
1710812485286,14
1710812485293,14
1710812485301,14
1710812485309,24
1710812485316,34
1710812485324,36
1710812485332,39
1710812485339,41
1710812485347,46
1710812485355,51
1710812485361,53
1710812485369,63
1710812485377,71
1710812485385,66
1710812485393,61
1710812485401,63
1710812485408,68
1710812485416,66
1710812485424,63
1710812485431,61
1710812485439,58
1710812485447,53
1710812485455,56
1710812485462,58
1710812485470,56
1710812485478,53
1710812485485,58
1710812485493,58
1710812485501,58
1710812485508,61
1710812485516,58
1710812485524,63
1710812485531,68
1710812485539,73
1710812485547,73
1710812485553,71
1710812485561,66
1710812485569,63
1710812485577,58
1710812485585,56
1710812485593,68
1710812485600,85
1710812485608,85
1710812485616,58
1710812485623,26
1710812485631,26
1710812485639,44
1710812485646,46
1710812485654,46
1710812485662,49
1710812485669,49
1710812485677,58
1710812485685,110
1710812485692,262
1710812485700,525
1710812485708,714
1710812485715,525
1710812485723,-44
1710812485731,-409
1710812485739,-206
1710812485745,22
1710812485753,-24
1710812485761,-7
1710812485769,71
1710812485777,49
1710812485785,31
1710812485792,68
1710812485800,76
1710812485808,58
1710812485815,61
1710812485823,76
1710812485831,76
1710812485838,76
1710812485846,90
1710812485854,100
1710812485861,103
1710812485869,115
1710812485877,132
1710812485884,134
1710812485892,144
1710812485900,161
1710812485907,169
1710812485915,176
1710812485923,186
1710812485929,188
1710812485937,181
1710812485945,171
1710812485953,159
1710812485961,142
1710812485969,125
1710812485976,103
1710812485984,76
1710812485992,51
1710812486000,46
1710812486007,46
1710812486015,34
1710812486023,26
1710812486030,26
1710812486038,29
1710812486046,29
1710812486053,29
1710812486061,36
1710812486069,46
1710812486076,46
1710812486084,44
1710812486092,41
1710812486099,36
1710812486107,39
1710812486115,46
1710812486121,53
1710812486129,53
1710812486137,53
1710812486145,56
1710812486153,58
1710812486161,51
1710812486168,41
1710812486176,44
1710812486184,53
1710812486191,58
1710812486199,51
1710812486207,51
1710812486214,56
1710812486222,58
1710812486230,58
1710812486237,58
1710812486245,63
1710812486253,66
1710812486260,58
1710812486268,56
1710812486276,61
1710812486284,68
1710812486291,63
1710812486299,66
1710812486307,80
1710812486313,90
1710812486321,88
1710812486329,71
1710812486337,39
1710812486345,29
1710812486353,34
1710812486360,36
1710812486368,44
1710812486376,41
1710812486383,36
1710812486391,39
1710812486399,66
1710812486406,159
1710812486414,390
1710812486422,660
1710812486429,674
1710812486437,250
1710812486445,-282
1710812486452,-318
1710812486460,-39
1710812486468,2
1710812486475,-46
1710812486483,36
1710812486491,61
1710812486497,24
1710812486505,44
1710812486513,73
1710812486521,61
1710812486529,66
1710812486537,83
1710812486545,80
1710812486552,83
1710812486560,95
1710812486568,105
1710812486575,107
1710812486583,112
1710812486591,115
1710812486598,117
1710812486606,130
1710812486614,144
1710812486621,149
1710812486629,159
1710812486637,176
1710812486644,186
1710812486652,179
1710812486660,174
1710812486667,166
1710812486675,144
1710812486683,117
1710812486689,105
1710812486697,85
1710812486705,51
1710812486713,31
1710812486721,29
1710812486729,24
1710812486736,19
1710812486744,19
1710812486752,19
1710812486759,14
1710812486767,14
1710812486775,24
1710812486782,29
1710812486790,34
1710812486798,44
1710812486805,53
1710812486813,46
1710812486821,41
1710812486829,51
1710812486836,63
1710812486844,63
1710812486852,56
1710812486859,46
1710812486867,49
1710812486875,61
1710812486881,61
1710812486889,56
1710812486897,61
1710812486905,61
1710812486913,53
1710812486921,49
1710812486928,51
1710812486936,58
1710812486944,53
1710812486951,49
1710812486959,53
1710812486967,61
1710812486974,63
1710812486982,68
1710812486990,66
1710812486997,66
1710812487005,63
1710812487013,66
1710812487020,83
1710812487028,95
1710812487036,88
1710812487043,68
1710812487051,44
1710812487059,29
1710812487065,29
1710812487073,39
1710812487081,46
1710812487089,46
1710812487097,39
1710812487105,31
1710812487112,56
1710812487120,134
1710812487128,316
1710812487136,591
1710812487143,731
1710812487151,444
1710812487159,-144
1710812487166,-387
1710812487174,-127
1710812487182,24
1710812487189,-39
1710812487197,12
1710812487205,80
1710812487212,44
1710812487220,36
1710812487228,68
1710812487235,71
1710812487243,68
1710812487251,83
1710812487257,95
1710812487265,98
1710812487273,98
1710812487281,105
1710812487289,117
1710812487297,125
1710812487304,134
1710812487312,142
1710812487320,149
1710812487327,164
1710812487335,174
1710812487343,184
1710812487350,193
1710812487358,203
1710812487366,201
1710812487373,193
1710812487381,188
1710812487389,174
1710812487397,149
1710812487404,125
1710812487412,103
1710812487420,78
1710812487427,58
1710812487435,44
1710812487443,34
1710812487449,26
1710812487457,14
1710812487465,14
1710812487473,24
1710812487481,26
1710812487489,24
1710812487496,29
1710812487504,39
1710812487512,46
1710812487519,51
1710812487527,56
1710812487535,63
1710812487542,71
1710812487550,68
1710812487558,66
1710812487565,68
1710812487573,71
1710812487581,68
1710812487588,63
1710812487596,58
1710812487604,51
1710812487611,49
1710812487619,58
1710812487627,61
1710812487633,53
1710812487641,53
1710812487649,61
1710812487657,63
1710812487665,61
1710812487673,61
1710812487681,63
1710812487688,66
1710812487696,68
1710812487704,71
1710812487711,73
1710812487719,73
1710812487727,66
1710812487734,63
1710812487742,71
1710812487750,85
1710812487757,90
1710812487765,95
1710812487773,90
1710812487780,61
1710812487788,36
1710812487796,39
1710812487803,49
1710812487811,51
1710812487819,51
1710812487825,49
1710812487833,53
1710812487841,73
1710812487849,139
1710812487857,328
1710812487865,623
1710812487872,785
1710812487880,507
1710812487888,-105
1710812487895,-426
1710812487903,-193
1710812487911,12
1710812487918,-14
1710812487926,22
1710812487934,71
1710812487942,44
1710812487949,51
1710812487957,78
1710812487965,73
1710812487972,71
1710812487980,88
1710812487988,98
1710812487995,100
1710812488003,105
1710812488011,110
1710812488017,117
1710812488025,120
1710812488033,122
1710812488041,132
1710812488049,137
1710812488057,144
1710812488064,161
1710812488072,179
1710812488080,186
1710812488087,196
1710812488095,201
1710812488103,191
1710812488110,174
1710812488118,161
1710812488126,144
1710812488133,125
1710812488141,100
1710812488149,71
1710812488156,51
1710812488164,39
1710812488172,26
1710812488179,17
1710812488187,17
1710812488195,17
1710812488201,19
1710812488209,26
1710812488217,31
1710812488225,39
1710812488233,44
1710812488241,46
1710812488249,53
1710812488256,61
1710812488264,66
1710812488272,71
1710812488279,76
1710812488287,76
1710812488295,71
1710812488302,68
1710812488310,76
1710812488318,76
1710812488325,68
1710812488333,63
1710812488341,68
1710812488348,71
1710812488356,61
1710812488364,56
1710812488371,58
1710812488379,61
1710812488387,58
1710812488393,61
1710812488401,66
1710812488409,66
1710812488417,66
1710812488425,66
1710812488433,71
1710812488440,76
1710812488448,78
1710812488456,78
1710812488463,76
1710812488471,71
1710812488479,63
1710812488486,61
1710812488494,71
1710812488502,80
1710812488510,85
1710812488517,95
1710812488525,103
1710812488533,80
1710812488540,51
1710812488548,49
1710812488556,63
1710812488563,63
1710812488571,63
1710812488579,71
1710812488585,73
1710812488593,76
1710812488601,122
1710812488609,262
1710812488617,532
1710812488625,767
1710812488632,645
1710812488640,71
1710812488648,-424
1710812488655,-323
1710812488663,-31
1710812488671,-2
1710812488678,-7
1710812488686,53
1710812488694,44
1710812488701,31
1710812488709,61
1710812488717,73
1710812488724,71
1710812488732,83
1710812488740,93
1710812488747,93
1710812488755,98
1710812488763,110
1710812488771,115
1710812488777,120
1710812488785,127
1710812488793,132
1710812488801,139
1710812488809,152
1710812488817,164
1710812488824,176
1710812488832,184
1710812488840,186
1710812488847,193
1710812488855,201
1710812488863,198
1710812488870,191
1710812488878,179
1710812488886,159
1710812488893,134
1710812488901,105
1710812488909,78
1710812488916,58
1710812488924,44
1710812488932,34
1710812488939,31
1710812488947,29
1710812488955,29
1710812488961,34
1710812488969,41
1710812488977,41
1710812488985,44
1710812488993,51
1710812489001,56
1710812489008,61
1710812489016,58
1710812489024,58
1710812489031,61
1710812489039,63
1710812489047,66
1710812489055,68
1710812489062,68
1710812489070,66
1710812489078,68
1710812489085,73
1710812489093,76
1710812489101,73
1710812489108,71
1710812489116,63
1710812489124,53
1710812489131,51
1710812489139,53
1710812489147,53
1710812489153,56
1710812489161,53
1710812489169,46
1710812489177,51
1710812489185,56
1710812489193,53
1710812489200,46
1710812489208,51
1710812489216,61
1710812489223,63
1710812489231,58
1710812489239,61
1710812489246,66
1710812489254,61
1710812489262,58
1710812489269,56
1710812489277,53
1710812489285,56
1710812489292,73
1710812489300,85
1710812489308,98
1710812489315,105
1710812489323,98
1710812489331,73
1710812489339,61
1710812489345,66
1710812489353,73
1710812489361,76
1710812489369,78
1710812489377,73
1710812489385,71
1710812489392,100
1710812489400,215
1710812489408,463
1710812489415,738
1710812489423,728
1710812489431,240
1710812489438,-341
1710812489446,-363
1710812489454,-39
1710812489461,34
1710812489469,2
1710812489477,73
1710812489484,90
1710812489492,63
1710812489500,83
1710812489507,103
1710812489515,100
1710812489523,103
1710812489529,107
1710812489537,110
1710812489545,117
1710812489553,120
1710812489561,117
1710812489569,127
1710812489576,137
1710812489584,137
1710812489592,139
1710812489599,154
1710812489607,169
1710812489615,181
1710812489623,184
1710812489630,184
1710812489638,193
1710812489646,201
1710812489653,198
1710812489661,193
1710812489669,184
1710812489676,169
1710812489684,147
1710812489692,120
1710812489699,95
1710812489707,71
1710812489715,51
1710812489721,44
1710812489729,36
1710812489737,29
1710812489745,31
1710812489753,36
1710812489761,36
1710812489768,41
1710812489776,49
1710812489784,53
1710812489791,49
1710812489799,39
1710812489807,39
1710812489814,49
1710812489822,56
1710812489830,58
1710812489837,63
1710812489845,66
1710812489853,63
1710812489860,66
1710812489868,71
1710812489876,76
1710812489884,73
1710812489891,71
1710812489899,71
1710812489907,73
1710812489913,68
1710812489921,63
1710812489929,68
1710812489937,71
1710812489945,66
1710812489953,61
1710812489960,63
1710812489968,63
1710812489976,61
1710812489983,58
1710812489991,63
1710812489999,66
1710812490006,63
1710812490014,63
1710812490022,61
1710812490029,61
1710812490037,61
1710812490045,66
1710812490052,68
1710812490060,66
1710812490068,61
1710812490075,61
1710812490083,73
1710812490091,85
1710812490097,90
1710812490105,100
1710812490113,110
1710812490121,88
1710812490129,49
1710812490137,39
1710812490144,58
1710812490152,66
1710812490160,63
1710812490168,68
1710812490175,68
1710812490183,80
1710812490191,147
1710812490198,341
1710812490206,628
1710812490214,767
1710812490221,463
1710812490229,-166
1710812490237,-456
1710812490244,-174
1710812490252,39
1710812490260,0
1710812490267,29
1710812490275,73
1710812490283,39
1710812490289,44
1710812490297,76
1710812490305,73
1710812490313,73
1710812490321,90
1710812490329,98
1710812490336,100
1710812490344,107
1710812490352,115
1710812490359,117
1710812490367,125
1710812490375,137
1710812490382,147
1710812490390,157
1710812490398,166
1710812490405,179
1710812490413,191
1710812490421,201
1710812490428,203
1710812490436,206
1710812490444,206
1710812490452,193
1710812490459,179
1710812490467,164
1710812490475,149
1710812490481,127
1710812490489,100
1710812490497,71
1710812490505,44
1710812490513,26
1710812490521,19
1710812490528,17
1710812490536,17
1710812490544,17
1710812490551,17
1710812490559,22
1710812490567,29
1710812490574,31
1710812490582,36
1710812490590,46
1710812490597,53
1710812490605,53
1710812490613,51
1710812490620,58
1710812490628,66
1710812490636,53
1710812490643,44
1710812490651,53
1710812490659,58
1710812490665,46
1710812490673,39
1710812490681,44
1710812490689,41
1710812490697,39
1710812490705,36
1710812490712,36
1710812490720,36
1710812490728,36
1710812490736,39
1710812490743,44
1710812490751,44
1710812490759,41
1710812490766,41
1710812490774,44
1710812490782,46
1710812490789,46
1710812490797,46
1710812490805,53
1710812490812,51
1710812490820,39
1710812490828,39
1710812490835,53
1710812490843,53
1710812490851,41
1710812490857,44
1710812490865,51
1710812490873,49
1710812490881,51
1710812490889,71
1710812490897,90
1710812490904,93
1710812490912,76
1710812490920,49
1710812490927,41
1710812490935,53
1710812490943,66
1710812490950,71
1710812490958,68
1710812490966,66
1710812490974,71
1710812490981,132
1710812490989,301
1710812490997,564
1710812491004,714
1710812491012,476
1710812491020,-117
1710812491027,-461
1710812491035,-215
1710812491043,22
1710812491049,-22
1710812491057,7
1710812491065,85
1710812491073,68
1710812491081,58
1710812491089,83
1710812491096,78
1710812491104,73
1710812491112,90
1710812491119,100
1710812491127,100
1710812491135,103
1710812491142,95
1710812491150,95
1710812491158,110
1710812491165,120
1710812491173,120
1710812491181,122
1710812491188,137
1710812491196,154
1710812491204,161
1710812491211,161
1710812491219,169
1710812491227,171
1710812491233,169
1710812491241,157
1710812491249,142
1710812491257,130
1710812491265,120
1710812491273,100
1710812491281,73
1710812491288,53
1710812491296,44
1710812491304,34
1710812491311,24
1710812491319,17
1710812491327,14
1710812491334,17
1710812491342,17
1710812491350,17
1710812491357,19
1710812491365,24
1710812491373,34
1710812491380,39
1710812491388,34
1710812491396,29
1710812491403,36
1710812491411,39
1710812491419,31
1710812491425,29
1710812491433,36
1710812491441,41
1710812491449,44
1710812491457,41
1710812491465,39
1710812491472,39
1710812491480,39
1710812491488,39
1710812491495,39
1710812491503,31
1710812491511,26
1710812491518,31
1710812491526,39
1710812491534,39
1710812491542,31
1710812491549,34
1710812491557,41
1710812491565,41
1710812491572,41
1710812491580,49
1710812491588,56
1710812491595,51
1710812491603,51
1710812491611,58
1710812491617,61
1710812491625,63
1710812491633,71
1710812491641,71
1710812491649,68
1710812491657,80
1710812491664,85
1710812491672,58
1710812491680,34
1710812491687,39
1710812491695,49
1710812491703,51
1710812491710,56
1710812491718,49
1710812491726,44
1710812491733,68
1710812491741,137
1710812491749,316
1710812491756,583
1710812491764,701
1710812491772,397
1710812491779,-174
1710812491787,-377
1710812491795,-98
1710812491801,36
1710812491809,-44
1710812491817,9
1710812491825,80
1710812491833,46
1710812491841,46
1710812491849,80
1710812491856,80
1710812491864,78
1710812491872,88
1710812491879,88
1710812491887,93
1710812491895,100
1710812491902,95
1710812491910,107
1710812491918,120
1710812491925,112
1710812491933,115
1710812491941,134
1710812491948,144
1710812491956,147
1710812491964,152
1710812491971,161
1710812491979,166
1710812491987,157
1710812491993,152
1710812492001,152
1710812492009,139
1710812492017,115
1710812492025,90
1710812492033,76
1710812492040,61
1710812492048,41
1710812492056,26
1710812492063,19
1710812492071,14
1710812492079,4
1710812492086,4
1710812492094,12
1710812492102,12
1710812492109,14
1710812492117,22
1710812492125,29
1710812492133,31
1710812492140,26
1710812492148,24
1710812492156,31
1710812492163,34
1710812492171,31
1710812492179,36
1710812492185,44
1710812492193,36
1710812492201,34
1710812492209,46
1710812492217,49
1710812492225,34
1710812492232,36
1710812492240,41
1710812492248,36
1710812492255,31
1710812492263,31
1710812492271,31
1710812492278,34
1710812492286,36
1710812492294,41
1710812492301,46
1710812492309,46
1710812492317,46
1710812492324,56
1710812492332,56
1710812492340,51
1710812492347,56
1710812492355,63
1710812492363,68
1710812492369,85
1710812492377,98
1710812492385,103
1710812492393,90
1710812492401,61
1710812492409,41
1710812492417,53
1710812492424,66
1710812492432,58
1710812492440,51
1710812492447,53
1710812492455,53
1710812492463,66
1710812492470,130
1710812492478,314
1710812492486,596
1710812492493,721
1710812492501,419
1710812492509,-144
1710812492516,-358
1710812492524,-107
1710812492532,7
1710812492539,-63
1710812492547,-2
1710812492555,56
1710812492561,19
1710812492569,31
1710812492577,76
1710812492585,68
1710812492593,61
1710812492601,76
1710812492608,85
1710812492616,80
1710812492624,73
1710812492631,83
1710812492639,103
1710812492647,103
1710812492654,95
1710812492662,112
1710812492670,130
1710812492678,134
1710812492685,147
1710812492693,159
1710812492701,159
1710812492708,159
1710812492716,176
1710812492724,174
1710812492731,147
1710812492739,134
1710812492747,125
1710812492753,105
1710812492761,85
1710812492769,56
1710812492777,31
1710812492785,24
1710812492793,19
1710812492800,7
1710812492808,2
1710812492816,12
1710812492823,9
1710812492831,4
1710812492839,17
1710812492846,26
1710812492854,22
1710812492862,31
1710812492869,46
1710812492877,44
1710812492885,44
1710812492892,61
1710812492900,71
1710812492908,66
1710812492915,63
1710812492923,66
1710812492931,71
1710812492937,68
1710812492945,56
1710812492953,46
1710812492961,46
1710812492969,51
1710812492977,36
1710812492985,12
1710812492992,17
1710812493000,31
1710812493008,41
1710812493015,49
1710812493023,41
1710812493031,36
1710812493038,46
1710812493046,46
1710812493054,39
1710812493061,49
1710812493069,58
1710812493077,58
1710812493084,73
1710812493092,90
1710812493100,90
1710812493107,83
1710812493115,58
1710812493123,26
1710812493129,24
1710812493137,41
1710812493145,36
1710812493153,19
1710812493161,17
1710812493169,26
1710812493176,49
